schema_version,artifact_kind,provenance_generated_at,provenance_generator,provenance_schema_version,provenance_command,provenance_args,validation_complete,analysis_status,incomplete_reason,year,round,event_name,session_type,fastf1_location,circuit_id,circuit_name,repo_location,declared_length_m,fastf1_driver,fastf1_lap,fastf1_lap_key,fastf1_points,fastf1_path_length_m,fastf1_raw_path_length_m,fastf1_normalization,repo_vs_fastf1_direction,repo_vs_fastf1_start_offset_samples,repo_vs_fastf1_sample_count,repo_vs_fastf1_rmse_m,repo_vs_fastf1_p50_m,repo_vs_fastf1_p95_m,repo_vs_fastf1_max_m,repo_vs_fastf1_scale_m_per_fastf1_unit,repo_vs_fastf1_rotation_degrees,averaged_fastf1_laps,repo_vs_fastf1_average_sample_count,repo_vs_fastf1_average_rmse_m,repo_vs_fastf1_average_p50_m,repo_vs_fastf1_average_p95_m,repo_vs_fastf1_average_max_m,lap_compliance_summary_total_laps,lap_compliance_summary_fitted_laps,lap_compliance_summary_compliant_laps,lap_compliance_summary_non_compliant_laps,lap_compliance_summary_shape_non_compliant_laps,lap_compliance_summary_reason_counts,lap_compliance_summary_warning_counts,lap_compliance_summary_thresholds,lap_compliance_summary_fastest_lap_with_position,lap_compliance_summary_fastest_compliant_lap,averaged_fastf1_polyline_vs_source_source_points,averaged_fastf1_polyline_vs_source_simplified_points,averaged_fastf1_polyline_vs_source_encoded_chars,averaged_fastf1_polyline_vs_source_tolerance_m,averaged_fastf1_polyline_vs_source_rmse_m,averaged_fastf1_polyline_vs_source_p95_m,averaged_fastf1_polyline_vs_source_max_m,averaged_fastf1_polyline_vs_source_source_length_m,averaged_fastf1_polyline_vs_source_simplified_length_m,averaged_fastf1_polyline_vs_source_length_delta_m,averaged_fastf1_polyline_vs_source_length_delta_pct,polyline_vs_source_source_points,polyline_vs_source_simplified_points,polyline_vs_source_encoded_chars,polyline_vs_source_tolerance_m,polyline_vs_source_rmse_m,polyline_vs_source_p95_m,polyline_vs_source_max_m,polyline_vs_source_source_length_m,polyline_vs_source_simplified_length_m,polyline_vs_source_length_delta_m,polyline_vs_source_length_delta_pct,polyline_vs_fastf1_direction,polyline_vs_fastf1_start_offset_samples,polyline_vs_fastf1_sample_count,polyline_vs_fastf1_rmse_m,polyline_vs_fastf1_p50_m,polyline_vs_fastf1_p95_m,polyline_vs_fastf1_max_m,polyline_vs_fastf1_scale_m_per_fastf1_unit,polyline_vs_fastf1_rotation_degrees,averaged_fastf1_encoded_polyline
1.0.0,circuit_analysis_row,2026-06-20T12:50:59Z,apexline,1.0.0,batch,"{'command': 'batch', 'all_events': True, 'limit': None, 'year': 2025, 'session': 'R', 'fastf1_cache_dir': '/private/tmp/apexline-fastf1-cache', 'circuits_repo': '/private/tmp/f1-circuits', 'circuits_repo_url': 'https://github.com/bacinger/f1-circuits.git', 'output_dir': 'data', 'output_json': None, 'output_csv': None, 'lap_diagnostics_output': None, 'manifest_output': None, 'write_mode': 'overwrite', 'polyline_tolerance_m': 1.0, 'polyline_precision': 5, 'validation_samples': 720, 'validation_offset_step': 4, 'max_shape_candidates': 12, 'average_laps': 5, 'average_samples': 720, 'preferred_driver': None, 'lap_diagnostics_samples': 240, 'lap_diagnostics_offset_step': 8, 'lap_length_tolerance_pct': 0.05, 'shape_rmse_threshold_m': 32.0, 'shape_p95_threshold_m': 75.0, 'shape_rmse_threshold_pct_of_length': 0.016, 'shape_p95_threshold_pct_of_length': 0.025, 'min_position_samples': 100, 'dry_run': False}",True,complete,,2025,1,Australian Grand Prix,R,Melbourne,au-1953,Albert Park Circuit,Melbourne,5278,ALO,10,2025-01-australian-grand-prix-r-alo-lap-10,373,5264.468968571523,5264.468968571523,,forward,0,720,7.8262555122754325,5.126286062939098,13.807851462102569,24.095650531568165,0.09967834827890118,-1.5695743168737861,"[{'driver': 'ALO', 'lap': 10, 'lap_key': '2025-01-australian-grand-prix-r-alo-lap-10', 'path_length_m': 5264.468968571523, 'raw_path_length_m': 5264.468968571523, 'normalization': None, 'length_error_m': 8.842116987544614, 'rmse_m': 7.8262555122754325, 'p95_m': 13.807851462102569}, {'driver': 'GAS', 'lap': 36, 'lap_key': '2025-01-australian-grand-prix-r-gas-lap-36', 'path_length_m': 5265.1635947246705, 'raw_path_length_m': 5265.1635947246705, 'normalization': None, 'length_error_m': 8.147490834397104, 'rmse_m': 7.915191629745439, 'p95_m': 14.052247091917785}, {'driver': 'ANT', 'lap': 43, 'lap_key': '2025-01-australian-grand-prix-r-ant-lap-43', 'path_length_m': 5277.901000502018, 'raw_path_length_m': 5277.901000502018, 'normalization': None, 'length_error_m': 4.5899149429506, 'rmse_m': 8.112766892096232, 'p95_m': 16.088002351069008}, {'driver': 'RUS', 'lap': 47, 'lap_key': '2025-01-australian-grand-prix-r-rus-lap-47', 'path_length_m': 5262.748382116293, 'raw_path_length_m': 5262.748382116293, 'normalization': None, 'length_error_m': 10.562703442774364, 'rmse_m': 8.563377978605466, 'p95_m': 14.554453067848366}, {'driver': 'PIA', 'lap': 1, 'lap_key': '2025-01-australian-grand-prix-r-pia-lap-1', 'path_length_m': 5263.017758533082, 'raw_path_length_m': 5263.017758533082, 'normalization': None, 'length_error_m': 10.29332702598549, 'rmse_m': 8.884818649798886, 'p95_m': 15.277307713698967}]",720,11.400300621855857,8.63998934401249,20.64845230032742,24.733650575270865,927,791,789,138,2,"{'compliant': 789, 'path_length_outlier': 5, 'pit_lap': 132, 'shape_p95_over_threshold': 2, 'too_few_position_samples': 2}",{'fastf1_inaccurate': 359},"{'length_tolerance_pct': 0.05, 'rmse_threshold_m': 32.0, 'p95_threshold_m': 75.0, 'rmse_threshold_pct_of_length': 0.016, 'p95_threshold_pct_of_length': 0.025, 'reference_length_m': 5273.311085559068, 'effective_rmse_threshold_m': 84.37297736894509, 'effective_p95_threshold_m': 131.8327771389767, 'min_position_samples': 100, 'validation_samples': 240, 'validation_offset_step': 8}","{'driver': 'NOR', 'lap_number': 43, 'lap_time_ms': 82167, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 322, 'path_length_m': 5240.302741234141, 'length_error_m': -33.00834432492684, 'length_error_pct': -0.006259510161522616, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 0, 'sample_count': 240, 'rmse_m': 9.997814430891754, 'p50_m': 8.183234709242726, 'p95_m': 17.13613611134427, 'max_m': 22.93708604113514, 'scale_m_per_fastf1_unit': 0.0998657444337471, 'rotation_degrees': -1.9192651696901268}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 1, 'event_name': 'Australian Grand Prix', 'session_type': 'R', 'lap_key': '2025-01-australian-grand-prix-r-nor-lap-43'}","{'driver': 'NOR', 'lap_number': 43, 'lap_time_ms': 82167, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 322, 'path_length_m': 5240.302741234141, 'length_error_m': -33.00834432492684, 'length_error_pct': -0.006259510161522616, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 0, 'sample_count': 240, 'rmse_m': 9.997814430891754, 'p50_m': 8.183234709242726, 'p95_m': 17.13613611134427, 'max_m': 22.93708604113514, 'scale_m_per_fastf1_unit': 0.0998657444337471, 'rotation_degrees': -1.9192651696901268}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 1, 'event_name': 'Australian Grand Prix', 'session_type': 'R', 'lap_key': '2025-01-australian-grand-prix-r-nor-lap-43'}",720,125,400,1.0,0.42297556349808646,0.8569674232428899,0.9982642877897868,5215.525071068322,5211.962329070526,-3.5627419977963655,-0.0683103225322353,146,108,335,1.0,0.29759143347540673,0.7625736355777203,0.9878318649971746,5273.311085559068,5272.406852023425,-0.904233535642561,-0.01714735810141752,forward,0,720,7.778036014506969,5.060474149133517,13.748961026171967,23.886110654136857,0.09967342497732555,-1.5641006523303795,jp_fFieysZwIrLy@`Aa@VYFe@CmAUe@Cg@DYHa@Ra@Z]^kBnC_BrBmAtAgAhA_CrBeChBcAp@e@JK?YGSSEME_@IsBE_@Om@[a@WKe@Gs@BuBNg@@e@CYGe@QUQ[_@Ye@e@cAw@oB[kAsAeGU{@g@uAG_@CO@_@F_@p@_BNm@n@_FP}@Rk@f@aAr@s@v@i@fAe@dB]fBQ`A@bCPp@NvDtAnCnA`AP~@FtBGr@Id@KvAe@|Ay@`Au@lAwAxAyB`AgBPk@D_@@a@IcC?q@Fo@H]d@cApBaDvAyBp@w@|@{@x@g@z@a@bBi@xHsBfBUX?XHNVJn@`AbJFpACp@K\MXg@j@cAp@{BdAm@^]\I\AL@NJZPV~@x@NXPj@F\@`@C^Kn@Sh@o@`AsI~KyCbE
1.0.0,circuit_analysis_row,2026-06-20T12:50:59Z,apexline,1.0.0,batch,"{'command': 'batch', 'all_events': True, 'limit': None, 'year': 2025, 'session': 'R', 'fastf1_cache_dir': '/private/tmp/apexline-fastf1-cache', 'circuits_repo': '/private/tmp/f1-circuits', 'circuits_repo_url': 'https://github.com/bacinger/f1-circuits.git', 'output_dir': 'data', 'output_json': None, 'output_csv': None, 'lap_diagnostics_output': None, 'manifest_output': None, 'write_mode': 'overwrite', 'polyline_tolerance_m': 1.0, 'polyline_precision': 5, 'validation_samples': 720, 'validation_offset_step': 4, 'max_shape_candidates': 12, 'average_laps': 5, 'average_samples': 720, 'preferred_driver': None, 'lap_diagnostics_samples': 240, 'lap_diagnostics_offset_step': 8, 'lap_length_tolerance_pct': 0.05, 'shape_rmse_threshold_m': 32.0, 'shape_p95_threshold_m': 75.0, 'shape_rmse_threshold_pct_of_length': 0.016, 'shape_p95_threshold_pct_of_length': 0.025, 'min_position_samples': 100, 'dry_run': False}",True,complete,,2025,2,Chinese Grand Prix,R,Shanghai,cn-2004,Shanghai International Circuit,Shanghai,5451,DOO,1,2025-02-chinese-grand-prix-r-doo-lap-1,405,5400.040105074176,5400.040105074176,,forward,674,720,9.410870153225703,8.594153645480288,16.901190618564602,19.203849680079212,0.09993637100935517,0.6308603155662952,"[{'driver': 'DOO', 'lap': 1, 'lap_key': '2025-02-chinese-grand-prix-r-doo-lap-1', 'path_length_m': 5400.040105074176, 'raw_path_length_m': 5400.040105074176, 'normalization': None, 'length_error_m': 47.82542648303024, 'rmse_m': 9.410870153225703, 'p95_m': 16.901190618564602}, {'driver': 'GAS', 'lap': 15, 'lap_key': '2025-02-chinese-grand-prix-r-gas-lap-15', 'path_length_m': 5381.126722674852, 'raw_path_length_m': 5381.126722674852, 'normalization': None, 'length_error_m': 66.73880888235362, 'rmse_m': 9.46389568699332, 'p95_m': 15.874704735616422}, {'driver': 'NOR', 'lap': 43, 'lap_key': '2025-02-chinese-grand-prix-r-nor-lap-43', 'path_length_m': 5381.2654541453, 'raw_path_length_m': 5381.2654541453, 'normalization': None, 'length_error_m': 66.60007741190566, 'rmse_m': 11.190696888495559, 'p95_m': 19.091500892958617}, {'driver': 'ALB', 'lap': 23, 'lap_key': '2025-02-chinese-grand-prix-r-alb-lap-23', 'path_length_m': 5382.245387731267, 'raw_path_length_m': 5382.245387731267, 'normalization': None, 'length_error_m': 65.62014382593861, 'rmse_m': 11.375242271259983, 'p95_m': 21.70058912603181}, {'driver': 'HAD', 'lap': 9, 'lap_key': '2025-02-chinese-grand-prix-r-had-lap-9', 'path_length_m': 5383.527884122184, 'raw_path_length_m': 5383.527884122184, 'normalization': None, 'length_error_m': 64.33764743502161, 'rmse_m': 11.383805612235145, 'p95_m': 21.284795249847548}]",720,11.21589095058759,10.043999698561812,18.40424114478635,22.563702632515035,1065,1013,1013,52,0,"{'compliant': 1013, 'pit_lap': 52}",{'fastf1_inaccurate': 70},"{'length_tolerance_pct': 0.05, 'rmse_threshold_m': 32.0, 'p95_threshold_m': 75.0, 'rmse_threshold_pct_of_length': 0.016, 'p95_threshold_pct_of_length': 0.025, 'reference_length_m': 5447.865531557206, 'effective_rmse_threshold_m': 87.1658485049153, 'effective_p95_threshold_m': 136.19663828893016, 'min_position_samples': 100, 'validation_samples': 240, 'validation_offset_step': 8}","{'driver': 'HAM', 'lap_number': 41, 'lap_time_ms': 95069, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 352, 'path_length_m': 5372.769319795338, 'length_error_m': -75.09621176186829, 'length_error_pct': -0.013784520070634517, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 224, 'sample_count': 240, 'rmse_m': 10.849779904125374, 'p50_m': 8.209955639433531, 'p95_m': 19.587066792923025, 'max_m': 21.916111843133713, 'scale_m_per_fastf1_unit': 0.09987904608189356, 'rotation_degrees': 0.5613698489754945}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 2, 'event_name': 'Chinese Grand Prix', 'session_type': 'R', 'lap_key': '2025-02-chinese-grand-prix-r-ham-lap-41'}","{'driver': 'HAM', 'lap_number': 41, 'lap_time_ms': 95069, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 352, 'path_length_m': 5372.769319795338, 'length_error_m': -75.09621176186829, 'length_error_pct': -0.013784520070634517, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 224, 'sample_count': 240, 'rmse_m': 10.849779904125374, 'p50_m': 8.209955639433531, 'p95_m': 19.587066792923025, 'max_m': 21.916111843133713, 'scale_m_per_fastf1_unit': 0.09987904608189356, 'rotation_degrees': 0.5613698489754945}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 2, 'event_name': 'Chinese Grand Prix', 'session_type': 'R', 'lap_key': '2025-02-chinese-grand-prix-r-ham-lap-41'}",720,146,400,1.0,0.36338731227926635,0.7345088332972454,0.9779295457704646,5349.921872231227,5345.4455979792165,-4.476274252010626,-0.08366989946609744,141,117,337,1.0,0.24479477905865552,0.7079689800100858,0.9371011984319156,5447.865531557206,5447.399776696378,-0.46575486082838324,-0.008549309048295341,forward,674,720,9.424787523626035,8.611664442201072,16.982450496009534,19.292827185846097,0.09993668043709454,0.6277227576447005,kng~D_ozbV`@fDF|@?l@Gn@GZKZWd@_@\UNYHYD[Ac@MWOSUK[C]D]NYHGXI`ADXERSHY@OI[QWUQ[IYC[@YBq@Vk@`@}@|@oD`Es@p@k@`@gAl@mBv@aDbAYDKAWKIKG]@MF]L[Xc@f@i@v@k@n@[hD_B`@W^[\_@Vc@Tg@Lk@Fm@?_AM{@Ww@Yc@i@g@m@]iAi@_@YSUOWQi@G]C_@Fm@H[Tg@RSTQ|@]VORSFMH[B]E]M[]]WOYIYCY@s@N{@d@oGhEkGtD]\IZAND\h@|@F\A\ANMZQTWLYHYBg@Ec@S_@[We@Oi@Im@@_AL{@Vw@`@o@t@o@t^cWhLiIhGsEb@WXCJDHHDL@LANI\_@n@g@j@_Av@mErCmA~@STMXELE\@l@Dn@lAlKnDzW
1.0.0,circuit_analysis_row,2026-06-20T12:50:59Z,apexline,1.0.0,batch,"{'command': 'batch', 'all_events': True, 'limit': None, 'year': 2025, 'session': 'R', 'fastf1_cache_dir': '/private/tmp/apexline-fastf1-cache', 'circuits_repo': '/private/tmp/f1-circuits', 'circuits_repo_url': 'https://github.com/bacinger/f1-circuits.git', 'output_dir': 'data', 'output_json': None, 'output_csv': None, 'lap_diagnostics_output': None, 'manifest_output': None, 'write_mode': 'overwrite', 'polyline_tolerance_m': 1.0, 'polyline_precision': 5, 'validation_samples': 720, 'validation_offset_step': 4, 'max_shape_candidates': 12, 'average_laps': 5, 'average_samples': 720, 'preferred_driver': None, 'lap_diagnostics_samples': 240, 'lap_diagnostics_offset_step': 8, 'lap_length_tolerance_pct': 0.05, 'shape_rmse_threshold_m': 32.0, 'shape_p95_threshold_m': 75.0, 'shape_rmse_threshold_pct_of_length': 0.016, 'shape_p95_threshold_pct_of_length': 0.025, 'min_position_samples': 100, 'dry_run': False}",True,complete,,2025,3,Japanese Grand Prix,R,Suzuka,jp-1962,Suzuka International Racing Course,Suzuka,5807,STR,40,2025-03-japanese-grand-prix-r-str-lap-40,346,5774.149528680431,5774.149528680431,,forward,694,720,4.3467080593624114,3.9261889957100617,6.757706835022221,8.220954318024614,0.09995511214029441,-0.9921283683133133,"[{'driver': 'STR', 'lap': 40, 'lap_key': '2025-03-japanese-grand-prix-r-str-lap-40', 'path_length_m': 5774.149528680431, 'raw_path_length_m': 5774.149528680431, 'normalization': None, 'length_error_m': 37.356754748135245, 'rmse_m': 4.3467080593624114, 'p95_m': 6.757706835022221}, {'driver': 'STR', 'lap': 7, 'lap_key': '2025-03-japanese-grand-prix-r-str-lap-7', 'path_length_m': 5774.787324674771, 'raw_path_length_m': 5774.787324674771, 'normalization': None, 'length_error_m': 36.71895875379505, 'rmse_m': 4.40110296519967, 'p95_m': 7.141397162096481}, {'driver': 'LAW', 'lap': 6, 'lap_key': '2025-03-japanese-grand-prix-r-law-lap-6', 'path_length_m': 5773.687104802654, 'raw_path_length_m': 5773.687104802654, 'normalization': None, 'length_error_m': 37.81917862591217, 'rmse_m': 4.706485560004386, 'p95_m': 8.111068211717798}, {'driver': 'NOR', 'lap': 7, 'lap_key': '2025-03-japanese-grand-prix-r-nor-lap-7', 'path_length_m': 5777.437651454609, 'raw_path_length_m': 5777.437651454609, 'normalization': None, 'length_error_m': 34.068631973957054, 'rmse_m': 4.837909484295626, 'p95_m': 7.063913408777791}, {'driver': 'SAI', 'lap': 19, 'lap_key': '2025-03-japanese-grand-prix-r-sai-lap-19', 'path_length_m': 5779.623312419793, 'raw_path_length_m': 5779.623312419793, 'normalization': None, 'length_error_m': 31.882971008772984, 'rmse_m': 5.1811340148148854, 'p95_m': 7.702196511365783}]",720,3.8760247771261644,3.4477120349690806,7.129008264410514,9.329882621077633,1059,1017,1017,42,0,"{'compliant': 1017, 'pit_lap': 42}",{'fastf1_inaccurate': 62},"{'length_tolerance_pct': 0.05, 'rmse_threshold_m': 32.0, 'p95_threshold_m': 75.0, 'rmse_threshold_pct_of_length': 0.016, 'p95_threshold_pct_of_length': 0.025, 'reference_length_m': 5811.506283428566, 'effective_rmse_threshold_m': 92.98410053485706, 'effective_p95_threshold_m': 145.28765708571416, 'min_position_samples': 100, 'validation_samples': 240, 'validation_offset_step': 8}","{'driver': 'ANT', 'lap_number': 50, 'lap_time_ms': 90965, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 352, 'path_length_m': 5771.2840029685385, 'length_error_m': -40.22228046002783, 'length_error_pct': -0.006921145482492402, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 231, 'sample_count': 240, 'rmse_m': 12.14463115466494, 'p50_m': 11.97241773606942, 'p95_m': 16.065584784790758, 'max_m': 17.694871114151496, 'scale_m_per_fastf1_unit': 0.09992683255037951, 'rotation_degrees': -0.923149890188182}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 3, 'event_name': 'Japanese Grand Prix', 'session_type': 'R', 'lap_key': '2025-03-japanese-grand-prix-r-ant-lap-50'}","{'driver': 'ANT', 'lap_number': 50, 'lap_time_ms': 90965, 'is_accurate': True, 'is_pit_lap': False, 'position_samples': 352, 'path_length_m': 5771.2840029685385, 'length_error_m': -40.22228046002783, 'length_error_pct': -0.006921145482492402, 'normalized_position_samples': None, 'normalized_path_length_m': None, 'normalized_length_error_m': None, 'normalized_length_error_pct': None, 'normalization': None, 'fit': {'direction': 'forward', 'start_offset_samples': 231, 'sample_count': 240, 'rmse_m': 12.14463115466494, 'p50_m': 11.97241773606942, 'p95_m': 16.065584784790758, 'max_m': 17.694871114151496, 'scale_m_per_fastf1_unit': 0.09992683255037951, 'rotation_degrees': -0.923149890188182}, 'compliant': True, 'reasons': [], 'warnings': [], 'year': 2025, 'round': 3, 'event_name': 'Japanese Grand Prix', 'session_type': 'R', 'lap_key': '2025-03-japanese-grand-prix-r-ant-lap-50'}",720,159,474,1.0,0.37131523228458513,0.7754028242782885,0.987163670605435,5754.732358365753,5750.508087130798,-4.224271234954358,-0.07340517285418952,172,148,451,1.0,0.2309257885726503,0.688114778498816,0.9633750575709628,5811.506283428566,5811.094155300095,-0.41212812847152236,-0.007091588795949517,forward,694,720,4.34806265122091,3.9453472615747747,6.684050581466853,8.197667316219755,0.0999545965471222,-0.9918299157417741,_jtsEs_k`YjOmObA_AXQXMZGh@AZDv@PXNTRP\H^@r@E`@M^QXWTmDzBa@^_@b@OZOn@KhBG`@K\QZUVWNiCp@YP]b@Ul@G`@KxBIp@Sl@]f@UTYL[HM?i@I}Ao@g@Oi@Ci@PWP]d@M\i@pBIp@Gr@Cr@?r@Dt@D`@Nn@Pn@Tl@Xh@\b@|CxC`@`@Zf@DLFb@PzC@r@Cr@CNQZe@VuANoFx@_CXy@?i@K[KmAk@YM[AMFIHGN?N@PNZnBnAhBxAj@n@b@t@Rl@NbAFvAAvAGbAMbAg@bCe@|A_@x@[f@_@b@a@^o@b@yD~A_Af@c@^Wh@CNEb@Ar@Br@Hp@L^PZTRZJZBL?h@Od@Yh@m@l@cAlA}B|@wB~@gCr@}Bt@cDlG}[Fa@Da@As@UsAUaAi@{As@sA_BaCwBwCQ[M]Ia@?a@DOXi@BO@QGa@s@qAOo@CeA@c@Hq@Nq@Po@^y@Zg@t@{@rJuJ
